Activity Date,Process Date,Settle Date,Account Type,Instrument,Description,Trans Code,Quantity,Price,Amount,Suppressed
10/28/2020,10/28/2020,10/30/2020,2,LIN,Linde,BUY,0.16609,$218.72 ,($36.33),N
10/28/2020,10/28/2020,10/30/2020,2,SMPL,Simply Good Foods,BUY,1,$19.80 ,($19.80),N
10/28/2020,10/28/2020,10/30/2020,2,INTC,Intel,BUY,0.5,$45.14 ,($22.57),N
10/28/2020,10/28/2020,10/30/2020,2,JNJ,Johnson & Johnson,BUY,0.3,$140.71 ,($42.21),N
10/27/2020,10/27/2020,10/29/2020,2,LIN,Linde,BUY,0.2,$225.92 ,($45.18),N
10/27/2020,10/27/2020,10/29/2020,2,DD,Dupont De Nemours,BUY,0.5,$57.44 ,($28.72),N
10/27/2020,10/27/2020,10/29/2020,2,INTC,Intel,BUY,1,$45.58 ,($45.58),N
10/27/2020,10/27/2020,10/29/2020,2,APD,Air Products & Chemicals,BUY,0.1,$286.43 ,($28.64),N
10/27/2020,10/27/2020,10/29/2020,2,KMB,Kimberly-Clark,BUY,0.2,$136.84 ,($27.37),N
10/27/2020,10/27/2020,10/29/2020,2,UNP,Union Pacific,BUY,0.2,$179.81 ,($35.96),N
10/27/2020,10/27/2020,10/29/2020,2,CSCO,Cisco Systems,BUY,1,$37.10 ,($37.10),N
10/27/2020,10/27/2020,10/29/2020,2,JMIA,Jumia Technologies,SELL,-1,$17.55 ,$17.55 ,N
10/27/2020,10/27/2020,10/29/2020,2,UNP,Union Pacific,BUY,0.2,$181.47 ,($36.29),N
10/26/2020,10/26/2020,10/26/2020,2,SPUS,Cash Div: R/D 2020-10-22 P/D 2020-10-26 - 15 shares at 0.026,CDIV,--,--,$0.39 ,N
10/26/2020,10/26/2020,10/28/2020,2,INTC,Intel,BUY,0.7,$46.40 ,($32.48),N
10/26/2020,10/26/2020,10/28/2020,2,DOW,Dow,BUY,0.5,$47.01 ,($23.51),N
10/26/2020,10/26/2020,10/28/2020,2,RDFN,Redfin,BUY,0.5,$43.64 ,($21.82),N
10/26/2020,10/26/2020,10/28/2020,2,IBM,IBM,BUY,1,$112.30 ,($112.30),N
10/26/2020,10/26/2020,10/28/2020,2,PLUG,Plug Power,BUY,1,$14.51 ,($14.51),N
10/26/2020,10/26/2020,10/28/2020,2,MSFT,Microsoft,BUY,1,$211.00 ,($211.00),N
10/26/2020,10/26/2020,10/28/2020,2,CSCO,Cisco Systems,BUY,2,$37.76 ,($75.52),N
10/26/2020,10/26/2020,10/28/2020,2,JNJ,Johnson & Johnson,BUY,0.25,$143.14 ,($35.79),N
10/26/2020,10/26/2020,10/28/2020,2,UNP,Union Pacific,BUY,0.2,$184.83 ,($36.97),N
10/23/2020,10/23/2020,10/27/2020,2,WGO,Winnebago,BUY,0.4,$48.21 ,($19.28),N
10/23/2020,10/23/2020,10/27/2020,2,THO,Thor Industries,BUY,0.25,$86.74 ,($21.68),N
10/23/2020,10/23/2020,10/27/2020,2,VLDR,Velodyne Lidar,BUY,1,$13.27 ,($13.27),N
10/22/2020,10/22/2020,10/26/2020,2,KMB,Kimberly-Clark,BUY,0.2,$138.32 ,($27.67),N
10/22/2020,10/22/2020,10/26/2020,2,DOW,Dow,BUY,1,$47.81 ,($47.81),N
10/22/2020,10/22/2020,10/26/2020,2,UNP,Union Pacific,BUY,0.2,$188.41 ,($37.68),N
10/22/2020,10/22/2020,10/26/2020,2,LIN,Linde,BUY,0.1,$228.70 ,($22.87),N
10/22/2020,10/22/2020,10/26/2020,2,CSCO,Cisco Systems,BUY,1,$38.78 ,($38.78),N
10/21/2020,10/21/2020,10/21/2020,2,CSCO,Cash Div: R/D 2020-10-02 P/D 2020-10-21 - 1 shares at 0.36,CDIV,--,--,$0.36 ,N
10/21/2020,10/21/2020,10/23/2020,2,CRSP,CRISPR,BUY,1,$92.82 ,($92.82),N
10/21/2020,10/21/2020,10/23/2020,2,RDFN,Redfin,BUY,1,$45.18 ,($45.18),N
10/21/2020,10/21/2020,10/23/2020,2,LUV,Southwest Airlines,BUY,1,$39.90 ,($39.90),N
10/21/2020,10/21/2020,10/23/2020,2,THO,Thor Industries,BUY,0.25,$90.48 ,($22.62),N
10/21/2020,10/21/2020,10/23/2020,2,WGO,Winnebago,BUY,0.4,$51.29 ,($20.52),N
10/20/2020,10/20/2020,10/22/2020,2,INTC,Intel,BUY,0.65,$53.39 ,($34.70),N
10/20/2020,10/20/2020,10/22/2020,2,SMPL,Simply Good Foods,BUY,1,$20.90 ,($20.90),N
10/20/2020,10/20/2020,10/22/2020,2,RDFN,Redfin,BUY,1,$47.50 ,($47.50),N
10/20/2020,10/20/2020,10/22/2020,2,INTC,Intel,BUY,0.65,$53.72 ,($34.92),N
10/20/2020,10/20/2020,10/22/2020,2,JMIA,Jumia Technologies,SELL,-1,$16.96 ,$16.96 ,N
10/20/2020,10/20/2020,10/22/2020,2,VZ,Verizon,BUY,0.5,$57.05 ,($28.53),N
10/19/2020,10/19/2020,10/19/2020,2,SWRAY,Cash Div: R/D 2020-09-09 P/D 2020-10-19 - 50 shares at 0.09032,CDIV,--,--,$4.52 ,N
10/19/2020,10/19/2020,10/19/2020,2,SWRAY,Sponsored ADR: Agency Processing Fee at $0.54,DFEE,--,--,($0.54),N
10/19/2020,10/19/2020,10/21/2020,2,CLDR,Cloudera,BUY,1,$10.42 ,($10.42),N
10/19/2020,10/19/2020,10/21/2020,2,SMPL,Simply Good Foods,BUY,1,$21.40 ,($21.40),N
10/19/2020,10/19/2020,10/21/2020,2,INTC,Intel,SELL,-1,$55.46 ,$55.46 ,N
10/19/2020,10/19/2020,10/21/2020,2,INTC,Intel,SELL,-0.3,$55.13 ,$16.54 ,N
10/19/2020,10/19/2020,10/21/2020,2,T,AT&T,BUY,2,$27.00 ,($54.00),N
10/16/2020,10/16/2020,10/16/2020,2,AMT,Cash Div: R/D 2020-09-28 P/D 2020-10-16 - 1.6 shares at 1.14,CDIV,--,--,$1.82 ,N
10/16/2020,10/16/2020,10/20/2020,2,JMIA,Jumia Technologies,SELL,-1,$15.50 ,$15.50 ,N
10/16/2020,10/16/2020,10/20/2020,2,SMPL,Simply Good Foods,BUY,1,$21.84 ,($21.84),N
10/16/2020,10/16/2020,10/20/2020,2,FSLY,Fastly,BUY,1,$86.09 ,($86.09),N
10/16/2020,10/16/2020,10/20/2020,2,ICAGY,International Airlines Group,BUY,5,$2.50 ,($12.50),N
10/15/2020,10/16/2020,10/19/2020,2,TTCF,Result of name change from 34986F103,SXCH,1,--,--,N
10/15/2020,10/16/2020,10/19/2020,2,FMCI,Name change 1 shares of 34986F103,SXCH,-1,--,--,N
10/15/2020,10/15/2020,10/15/2020,2,ICAGY,Cash Div: R/D 2020-10-09 P/D 2020-10-15 - 3 shares at 0.656935,CDIV,--,--,$1.97 ,N
10/15/2020,10/15/2020,10/15/2020,2,ICAGY,Sponsored ADR: Agency Processing Fee at $0.15,DFEE,--,--,($0.15),N
10/15/2020,10/15/2020,10/15/2020,2,TSM,Cash Div: R/D 2020-09-18 P/D 2020-10-15 - 0.1 shares at 0.435024,CDIV,--,--,$0.04 ,N
10/15/2020,10/15/2020,10/15/2020,2,TSM,Foreign Tax Witholding at $0.01,DTAX,--,--,($0.01),N
10/15/2020,10/15/2020,10/15/2020,2,SRE,Cash Div: R/D 2020-09-25 P/D 2020-10-15 - 1 shares at 1.045,CDIV,--,--,$1.05 ,N
10/15/2020,10/15/2020,10/15/2020,2,SCS,Cash Div: R/D 2020-10-02 P/D 2020-10-15 - 6 shares at 0.1,CDIV,--,--,$0.60 ,N
10/15/2020,10/15/2020,10/15/2020,2,DTE,Cash Div: R/D 2020-09-21 P/D 2020-10-15 - 0.1 shares at 1.0125,CDIV,--,--,$0.10 ,N
10/15/2020,10/15/2020,10/15/2020,2,CAH,Cash Div: R/D 2020-10-01 P/D 2020-10-15 - 0.2 shares at 0.4859,CDIV,--,--,$0.10 ,N
10/15/2020,10/15/2020,10/19/2020,2,VRRM,Verra Mobility,BUY,1,$10.22 ,($10.22),N
10/15/2020,10/15/2020,10/19/2020,2,T,AT&T,BUY,1,$27.20 ,($27.21),N
10/15/2020,10/15/2020,10/19/2020,2,FMCI,Forum Merger II,BUY,1,$23.66 ,($23.66),N
10/15/2020,10/15/2020,10/19/2020,2,TRNE,Trine Acquisition Corp,BUY,2,$10.64 ,($21.28),N
10/15/2020,10/15/2020,10/19/2020,2,GMHI,Gores Metropoulos,BUY,2,$10.58 ,($21.16),N
10/15/2020,10/15/2020,10/19/2020,2,AMT,American Tower,BUY,0.4,$237.85 ,($95.14),N
10/15/2020,10/15/2020,10/19/2020,2,ETR,Entergy,BUY,0.6,$104.40 ,($62.64),N
10/15/2020,10/15/2020,10/19/2020,2,PLUG,Plug Power,BUY,1,$16.62 ,($16.62),N
10/15/2020,10/15/2020,10/19/2020,2,VZ,Verizon,BUY,0.5,$57.87 ,($28.93),N
10/15/2020,10/15/2020,10/19/2020,2,LIN,Linde,BUY,0.1,$228.62 ,($22.86),N
10/14/2020,10/14/2020,10/16/2020,2,NRG,NRG Energy,SELL,-1,$33.88 ,$33.88 ,N
10/13/2020,10/13/2020,10/15/2020,2,CNC,Centene,SELL,-0.1,$65.46 ,$6.55 ,N
10/13/2020,10/13/2020,10/15/2020,2,TRYIY,Toray Industries,SELL,-10,$9.28 ,$92.80 ,N
10/13/2020,10/13/2020,10/15/2020,2,ICAGY,International Airlines Group,BUY,10,$2.62 ,($26.20),N
10/12/2020,10/12/2020,10/14/2020,2,LLY,Eli Lilly,SELL,-0.1,$156.00 ,$15.60 ,N
10/12/2020,10/12/2020,10/14/2020,2,IPOC,Social Capital Hedosophia,SELL,-5,$10.65 ,$53.25 ,N
10/9/2020,10/9/2020,10/14/2020,2,ICAGY,International Airlines Group,BUY,10,$2.70 ,($27.00),N
10/8/2020,10/8/2020,10/13/2020,2,DTE,DTE Energy,SELL,-0.1,$121.26 ,$12.13 ,N
10/8/2020,10/8/2020,10/13/2020,2,CMS,CMS Energy,SELL,-0.2,$63.63 ,$12.73 ,N
10/8/2020,10/8/2020,10/13/2020,2,LNT,Alliant Energy,SELL,-0.4,$54.88 ,$21.95 ,N
10/8/2020,10/8/2020,10/13/2020,2,PLUG,Plug Power,SELL,-1,$18.20 ,$18.20 ,N
10/8/2020,10/8/2020,10/13/2020,2,IPOC,Social Capital Hedosophia,BUY,4,$10.62 ,($42.50),N
10/8/2020,10/8/2020,10/13/2020,2,IPOC,Social Capital Hedosophia,BUY,1,$10.62 ,($10.63),N
10/8/2020,10/8/2020,10/13/2020,2,ICAGY,International Airlines Group,BUY,5,$2.90 ,($14.50),N
10/8/2020,10/8/2020,10/13/2020,2,ICAGY,International Airlines Group,BUY,2,$3.51 ,($7.02),N
10/7/2020,10/7/2020,10/7/2020,2,HPQ,Cash Div: R/D 2020-09-09 P/D 2020-10-07 - 2 shares at 0.1762,CDIV,--,--,$0.35 ,N
10/7/2020,10/7/2020,10/7/2020,2,HPE,Cash Div: R/D 2020-09-09 P/D 2020-10-07 - 23 shares at 0.12,CDIV,--,--,$2.76 ,N
10/7/2020,10/7/2020,10/7/2020,2,MRK,Cash Div: R/D 2020-09-15 P/D 2020-10-07 - 1 shares at 0.61,CDIV,--,--,$0.61 ,N
10/7/2020,10/7/2020,10/7/2020,2,JMIA,ADR Fee: R/D 2020-09-04 P/D 2020-10-07 - 3.000000 shares at 0.03,AFEE,--,--,($0.09),N
10/7/2020,10/7/2020,10/9/2020,2,NEE,NextEra Energy,SELL,-0.75,$296.61 ,$222.46 ,N
10/7/2020,10/7/2020,10/9/2020,2,CRSP,CRISPR,SELL,-0.5,$97.74 ,$48.87 ,N
10/6/2020,10/6/2020,10/8/2020,2,EIX,Edison International,SELL,-1.9,$54.86 ,$104.23 ,N
10/6/2020,10/6/2020,10/8/2020,2,AEP,American Electric Power,SELL,-1,$89.57 ,$89.57 ,N
10/6/2020,10/6/2020,10/8/2020,2,PEG,Public Service Enterprise Group,SELL,-0.5,$56.74 ,$28.37 ,N
10/6/2020,10/6/2020,10/8/2020,2,CNP,CenterPoint Energy,SELL,-0.5,$20.80 ,$10.40 ,N
10/6/2020,10/6/2020,10/8/2020,2,PNW,Pinnacle West,SELL,-0.5,$82.48 ,$41.24 ,N
10/6/2020,10/6/2020,10/8/2020,2,SO,Southern,SELL,-0.5,$58.67 ,$29.34 ,N
10/6/2020,10/6/2020,10/8/2020,2,ETR,Entergy,SELL,-0.3,$107.82 ,$32.35 ,N
10/6/2020,10/6/2020,10/8/2020,2,PPL,PPL,SELL,-0.5,$29.10 ,$14.55 ,N
10/6/2020,10/6/2020,10/8/2020,2,ES,Eversource,SELL,-1,$91.20 ,$91.20 ,N
10/6/2020,10/6/2020,10/8/2020,2,ES,Eversource,SELL,-0.1,$91.22 ,$9.12 ,N
10/6/2020,10/6/2020,10/8/2020,2,BABA,Alibaba,SELL,-0.5,$296.56 ,$148.28 ,N
10/6/2020,10/6/2020,10/8/2020,2,CNP,CenterPoint Energy,SELL,-0.5,$20.74 ,$10.37 ,N
10/6/2020,10/6/2020,10/8/2020,2,PNW,Pinnacle West,SELL,-0.5,$82.45 ,$41.23 ,N
10/6/2020,10/6/2020,10/8/2020,2,SO,Southern,SELL,-0.5,$58.64 ,$29.32 ,N
10/6/2020,10/6/2020,10/8/2020,2,ETR,Entergy,SELL,-0.3,$107.72 ,$32.32 ,N
10/6/2020,10/6/2020,10/8/2020,2,FLT,FleetCor,SELL,-0.3,$245.28 ,$73.58 ,N
10/6/2020,10/6/2020,10/8/2020,2,AES,AES,SELL,-1,$18.72 ,$18.73 ,N
10/6/2020,10/6/2020,10/8/2020,2,EXC,Exelon,SELL,-4,$37.62 ,$150.46 ,N
10/6/2020,10/6/2020,10/8/2020,2,CRSP,CRISPR,SELL,-0.5,$88.66 ,$44.33 ,N
10/6/2020,10/6/2020,10/8/2020,2,BLBD,Blue Bird,SELL,-0.5,$13.04 ,$6.52 ,N
10/6/2020,10/6/2020,10/8/2020,2,PLUG,Plug Power,SELL,-1,$16.18 ,$16.18 ,N
10/5/2020,10/5/2020,10/7/2020,2,HPE,HP Enterprise,SELL,-12,$9.70 ,$116.40 ,N
10/5/2020,10/5/2020,10/7/2020,2,AMT,American Tower,BUY,1,$239.36 ,($239.36),N
10/5/2020,10/5/2020,10/7/2020,2,UNH,UnitedHealth,SELL,-0.4,$315.23 ,$126.09 ,N
10/5/2020,10/5/2020,10/7/2020,2,HAS,Hasbro,SELL,-0.1,$83.04 ,$8.30 ,N
10/5/2020,10/5/2020,10/7/2020,2,HPE,HP Enterprise,SELL,-11,$9.67 ,$106.37 ,N
10/1/2020,10/1/2020,10/1/2020,2,PPL,Cash Div: R/D 2020-09-10 P/D 2020-10-01 - 0.5 shares at 0.415,CDIV,--,--,$0.21 ,N
10/1/2020,10/1/2020,10/1/2020,2,NKE,Cash Div: R/D 2020-08-31 P/D 2020-10-01 - 0.2 shares at 0.245,CDIV,--,--,$0.05 ,N
10/1/2020,10/1/2020,10/1/2020,2,BAX,Cash Div: R/D 2020-08-31 P/D 2020-10-01 - 0.1 shares at 0.245,CDIV,--,--,$0.02 ,N
10/1/2020,10/1/2020,10/1/2020,2,ADP,Cash Div: R/D 2020-09-11 P/D 2020-10-01 - 0.4 shares at 0.91,CDIV,--,--,$0.36 ,N
10/1/2020,10/1/2020,10/5/2020,2,NGG,National Grid,SELL,-2,$58.81 ,$117.62 ,N
10/1/2020,10/1/2020,10/5/2020,2,GOOGL,Alphabet Class A,SELL,-1,"$1,493.52 ","$1,493.48 ",N
10/1/2020,10/1/2020,10/5/2020,2,JD,JD.com,SELL,-1,$78.55 ,$78.55 ,N
10/1/2020,10/1/2020,10/5/2020,2,DUK,Duke Energy,SELL,-0.75,$89.08 ,$66.81 ,N
9/30/2020,9/30/2020,9/30/2020,2,TT,Cash Div: R/D 2020-09-04 P/D 2020-09-30 - 0.2 shares at 0.53,CDIV,--,--,$0.11 ,N
9/30/2020,9/30/2020,9/30/2020,2,PEP,Cash Div: R/D 2020-09-04 P/D 2020-09-30 - 0.2 shares at 1.0225,CDIV,--,--,$0.20 ,N
9/30/2020,9/30/2020,9/30/2020,2,PEG,Cash Div: R/D 2020-09-09 P/D 2020-09-30 - 0.5 shares at 0.49,CDIV,--,--,$0.25 ,N
9/30/2020,9/30/2020,9/30/2020,2,HLAL,Cash Div: R/D 2020-09-29 P/D 2020-09-30 - 16 shares at 0.125,CDIV,--,--,$2.00 ,N
9/30/2020,9/30/2020,9/30/2020,2,MLM,Cash Div: R/D 2020-09-01 P/D 2020-09-30 - 1.2 shares at 0.57,CDIV,--,--,$0.68 ,N
9/30/2020,9/30/2020,9/30/2020,2,ES,Cash Div: R/D 2020-09-17 P/D 2020-09-30 - 1.1 shares at 0.5675,CDIV,--,--,$0.62 ,N
9/30/2020,9/30/2020,9/30/2020,2,UNP,Cash Div: R/D 2020-08-31 P/D 2020-09-30 - 0.2 shares at 0.97,CDIV,--,--,$0.19 ,N
9/30/2020,9/30/2020,10/2/2020,2,NET,Cloudflare,SELL,-0.3,$41.52 ,$12.46 ,N
9/30/2020,9/30/2020,10/2/2020,2,FSLY,Fastly,SELL,-0.3,$94.92 ,$28.48 ,N
9/30/2020,9/30/2020,10/2/2020,2,AWK,American Water,SELL,-0.3,$145.73 ,$43.72 ,N
9/30/2020,9/30/2020,10/2/2020,2,RDFN,Redfin,SELL,-1,$50.52 ,$50.52 ,N
9/30/2020,9/30/2020,10/2/2020,2,BABA,Alibaba,SELL,-1.4,$290.96 ,$407.35 ,N
9/30/2020,9/30/2020,10/2/2020,2,BABA,Alibaba,BUY,0.7,$290.93 ,($203.65),N
9/30/2020,9/30/2020,10/2/2020,2,ICAGY,International Airlines Group,BUY,3,$3.55 ,($10.65),N
9/30/2020,9/30/2020,10/2/2020,2,DUK,Duke Energy,SELL,-0.25,$87.70 ,$21.93 ,N
9/29/2020,9/29/2020,10/1/2020,2,SCS,Steelcase,BUY,3,$9.82 ,($29.46),N
9/29/2020,9/29/2020,10/1/2020,2,WGO,Winnebago,SELL,-0.5,$51.11 ,$25.56 ,N
9/29/2020,9/29/2020,10/1/2020,2,WDC,Western Digital,SELL,-0.5,$39.73 ,$19.87 ,N
9/29/2020,9/29/2020,10/1/2020,2,KEYS,Keysight Technologies,SELL,-0.1,$100.76 ,$10.08 ,N
9/28/2020,9/28/2020,9/28/2020,2,SPUS,Cash Div: R/D 2020-09-24 P/D 2020-09-28 - 15 shares at 0.026,CDIV,--,--,$0.39 ,N
9/28/2020,9/28/2020,9/30/2020,2,PEP,PepsiCo,SELL,-0.2,$138.44 ,$27.69 ,N
9/28/2020,9/28/2020,9/30/2020,2,ADI,Analog Devices,SELL,-0.5,$115.69 ,$57.85 ,N
9/28/2020,9/28/2020,9/30/2020,2,TSM,Taiwan Semiconductor Manufacturing,SELL,-0.1,$79.86 ,$7.99 ,N
9/28/2020,9/28/2020,9/30/2020,2,GPN,Global Payments,SELL,-0.1,$178.00 ,$17.80 ,N
9/28/2020,9/28/2020,9/30/2020,2,SWK,Stanley Black & Decker,SELL,-0.1,$164.80 ,$16.48 ,N
9/28/2020,9/28/2020,9/30/2020,2,ADP,Automatic Data Processing,SELL,-0.4,$137.78 ,$55.11 ,N
9/28/2020,9/28/2020,9/30/2020,2,MSFT,Microsoft,SELL,-1,$212.45 ,$212.45 ,N
9/28/2020,9/28/2020,9/30/2020,2,BIIB,Biogen,SELL,-0.15,$283.65 ,$42.55 ,N
9/25/2020,9/25/2020,9/29/2020,2,CDW,CDW,SELL,-1,$112.73 ,$112.73 ,N
9/25/2020,9/25/2020,9/29/2020,2,CDW,CDW,SELL,-0.1,$112.74 ,$11.27 ,N
9/25/2020,9/25/2020,9/29/2020,2,ED,Consolidated Edison,SELL,-0.5,$75.33 ,$37.67 ,N
9/24/2020,9/24/2020,9/24/2020,2,XLU,Cash Div: R/D 2020-09-22 P/D 2020-09-24 - 7 shares at 0.498587,CDIV,--,--,$3.49 ,N
9/24/2020,9/24/2020,9/24/2020,2,GPN,Cash Div: R/D 2020-09-10 P/D 2020-09-24 - 0.1 shares at 0.195,CDIV,--,--,$0.02 ,N
9/24/2020,9/24/2020,9/24/2020,2,XYL,Cash Div: R/D 2020-08-27 P/D 2020-09-24 - 0.2 shares at 0.26,CDIV,--,--,$0.05 ,N
9/24/2020,9/24/2020,9/24/2020,2,XLV,Cash Div: R/D 2020-09-22 P/D 2020-09-24 - 12.1 shares at 0.418362,CDIV,--,--,$5.06 ,N
9/24/2020,9/24/2020,9/28/2020,2,T,AT&T,BUY,0.5,$28.02 ,($14.01),N
9/23/2020,9/23/2020,9/23/2020,2,AMCR,Cash Div: R/D 2020-09-03 P/D 2020-09-23 - 1 shares at 0.115,CDIV,--,--,$0.12 ,N
9/23/2020,9/23/2020,9/25/2020,2,GOOG,Alphabet Class C,BUY,0.2,"$1,416.60 ",($283.32),N
9/23/2020,9/23/2020,9/23/2020,2,--,Deposit,ACH,--,--,$300.00 ,N
9/23/2020,9/23/2020,9/25/2020,2,XLU,Utilities Select Sector SPDR Fund,BUY,0.2,$57.35 ,($11.47),N
9/23/2020,9/23/2020,9/25/2020,2,XLV,Health Care Select Sector SPDR Fund,BUY,0.4,$102.38 ,($40.95),N
9/23/2020,9/23/2020,9/25/2020,2,GOOG,Alphabet Class C,BUY,0.1,"$1,425.88 ",($142.59),N
9/23/2020,9/23/2020,9/25/2020,2,XLU,Utilities Select Sector SPDR Fund,BUY,2,$57.45 ,($114.90),N
9/23/2020,9/23/2020,9/23/2020,2,--,Deposit,ACH,--,--,$300.00 ,N
9/23/2020,9/23/2020,9/25/2020,2,HLAL,Listed Funds Trust Wahed FTSE USA Shariah,BUY,1,$29.42 ,($29.42),N
9/23/2020,9/23/2020,9/25/2020,2,AMT,American Tower,BUY,0.1,$239.92 ,($23.99),N
9/23/2020,9/23/2020,9/25/2020,2,XLU,Utilities Select Sector SPDR Fund,BUY,1,$57.74 ,($57.74),N
9/23/2020,9/23/2020,9/23/2020,2,--,Deposit,ACH,--,--,$120.00 ,N
9/22/2020,9/22/2020,9/22/2020,2,UNH,Cash Div: R/D 2020-09-14 P/D 2020-09-22 - 0.3 shares at 1.25,CDIV,--,--,$0.38 ,N
9/21/2020,9/21/2020,9/21/2020,2,D,Cash Div: R/D 2020-09-04 P/D 2020-09-21 - 0.5 shares at 0.94,CDIV,--,--,$0.47 ,N
9/21/2020,9/21/2020,9/21/2020,2,EVRG,Cash Div: R/D 2020-08-20 P/D 2020-09-21 - 1.4 shares at 0.505,CDIV,--,--,$0.71 ,N
9/21/2020,9/21/2020,9/23/2020,2,JNJ,Johnson & Johnson,BUY,0.15,$143.88 ,($21.58),N
9/21/2020,9/21/2020,9/23/2020,2,UNH,UnitedHealth,BUY,0.1,$293.82 ,($29.38),N
9/21/2020,9/21/2020,9/23/2020,2,EIX,Edison International,BUY,0.5,$50.25 ,($25.13),N
9/21/2020,9/21/2020,9/23/2020,2,GOOGL,Alphabet Class A,BUY,0.1,"$1,406.20 ",($140.62),N
9/21/2020,9/21/2020,9/23/2020,2,RDFN,Redfin,BUY,0.25,$44.82 ,($11.21),N
9/21/2020,9/21/2020,9/23/2020,2,GOOGL,Alphabet Class A,BUY,0.1,"$1,408.64 ",($140.86),N
9/21/2020,9/21/2020,9/23/2020,2,ICAGY,International Airlines Group,SELL,-35,$7.20 ,$252.00 ,N
9/21/2020,9/21/2020,9/23/2020,2,AMZN,Amazon,BUY,0.1,"$2,900.99 ",($290.10),N
9/21/2020,9/21/2020,9/23/2020,2,HLAL,Listed Funds Trust Wahed FTSE USA Shariah,BUY,2,$29.17 ,($58.34),N
9/21/2020,9/21/2020,9/23/2020,2,SPUS,SP Funds S&P 500 Sharia,BUY,5,$22.05 ,($110.24),N
9/21/2020,9/21/2020,9/23/2020,2,MSFT,Microsoft,BUY,0.5,$196.66 ,($98.33),N
9/21/2020,9/21/2020,9/23/2020,2,XLV,Health Care Select Sector SPDR Fund,BUY,0.5,$102.06 ,($51.03),N
9/21/2020,9/21/2020,9/23/2020,2,GOOG,Alphabet Class C,BUY,0.1,"$1,422.73 ",($142.27),N
9/21/2020,9/21/2020,9/23/2020,2,GOOGL,Alphabet Class A,BUY,0.1,"$1,422.82 ",($142.28),N
9/21/2020,9/21/2020,9/21/2020,2,--,Deposit,ACH,--,--,"$1,000.00 ",N
9/21/2020,9/21/2020,9/23/2020,2,AMT,American Tower,BUY,0.3,$242.30 ,($72.69),N
9/21/2020,9/21/2020,9/23/2020,2,XLV,Health Care Select Sector SPDR Fund,BUY,0.5,$102.93 ,($51.46),N
9/18/2020,9/18/2020,9/18/2020,2,LIN,Cash Div: R/D 2020-09-03 P/D 2020-09-18 - 0.1 shares at 0.963,CDIV,--,--,$0.10 ,N
9/18/2020,9/18/2020,9/18/2020,2,WM,Cash Div: R/D 2020-09-04 P/D 2020-09-18 - 0.1 shares at 0.545,CDIV,--,--,$0.05 ,N
9/18/2020,9/18/2020,9/22/2020,2,GOOGL,Alphabet Class A,BUY,0.1,"$1,442.66 ",($144.27),N
9/18/2020,9/18/2020,9/22/2020,2,KOF,Coca-Cola FEMSA,SELL,-3,$41.67 ,$125.01 ,N
9/18/2020,9/18/2020,9/22/2020,2,KOF,Coca-Cola FEMSA,SELL,-3,$41.67 ,$125.01 ,N
9/18/2020,9/18/2020,9/22/2020,2,AAPL,Apple,BUY,0.25,$106.36 ,($26.59),N
9/18/2020,9/18/2020,9/22/2020,2,PS,Pluralsight,BUY,1,$16.60 ,($16.60),N
9/18/2020,9/18/2020,9/22/2020,2,MSFT,Microsoft,BUY,0.5,$198.21 ,($99.11),N
9/18/2020,9/18/2020,9/22/2020,2,GOOG,Alphabet Class C,BUY,0.1,"$1,455.61 ",($145.56),N
9/18/2020,9/18/2020,9/22/2020,2,RDFN,Redfin,BUY,0.25,$46.58 ,($11.65),N
9/18/2020,9/18/2020,9/22/2020,2,GOOG,Alphabet Class C,BUY,0.14,"$1,478.66 ",($207.01),N
9/18/2020,9/18/2020,9/22/2020,2,AES,AES,SELL,-1,$19.00 ,$19.00 ,N
9/18/2020,9/18/2020,9/22/2020,2,TCEHY,Tencent,SELL,-1,$67.36 ,$67.36 ,N
9/17/2020,9/17/2020,9/21/2020,2,MLM,Martin Marietta,SELL,-0.7,$227.07 ,$158.95 ,N
9/17/2020,9/17/2020,9/21/2020,2,MU,Micron Technology,SELL,-1,$50.50 ,$50.50 ,N
9/17/2020,9/17/2020,9/21/2020,2,MLHR,Herman Miller,SELL,-2,$35.00 ,$70.00 ,N
9/17/2020,9/17/2020,9/21/2020,2,AMZN,Amazon,BUY,0.1,"$2,991.92 ",($299.19),N
9/17/2020,9/17/2020,9/21/2020,2,GOOG,Alphabet Class C,BUY,0.1,"$1,478.93 ",($147.89),N
9/17/2020,9/17/2020,9/21/2020,2,AMT,American Tower,BUY,0.2,$250.92 ,($50.18),N
9/17/2020,9/17/2020,9/21/2020,2,MSFT,Microsoft,BUY,1,$201.25 ,($201.25),N
9/17/2020,9/17/2020,9/21/2020,2,MLHR,Herman Miller,SELL,-3,$33.20 ,$99.59 ,N
9/17/2020,9/17/2020,9/21/2020,2,XLV,Health Care Select Sector SPDR Fund,BUY,1,$105.03 ,($105.03),N
9/17/2020,9/17/2020,9/21/2020,2,AAPL,Apple,BUY,0.25,$109.76 ,($27.44),N
9/17/2020,9/17/2020,9/21/2020,2,GOOGL,Alphabet Class A,BUY,0.12,"$1,479.50 ",($177.54),N
9/17/2020,9/17/2020,9/21/2020,2,MLHR,Herman Miller,SELL,-4,$30.70 ,$122.82 ,N
9/17/2020,9/17/2020,9/21/2020,2,SCS,Steelcase,BUY,2,$11.28 ,($22.56),N
